site,title,curbAdapter,phase,alliedMatchId,alliedModelNumber,associatedProductId
91b8f8a911bff655d08192b7e34f37d1,ZJ120S5,,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG12E,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ120S2,,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12R,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12M,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12F,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12D,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12E,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG12T,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12L,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12N,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG12S,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG12R,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12A,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG12T,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09T,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF102N4,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF102N2,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH102N5,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF102S5,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH102S2,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF102S4,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH102S4,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH102S5,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH102N4,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ102N2,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF102S2,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH102N2,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF102N5,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ102S5,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09D,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ102N4,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ102S4,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ102S2,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09F,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09E,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09A,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ102N5,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09T,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09M,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09F,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09A,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09S,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09D,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09L,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09R,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09E,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG09N,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09N,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09L,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09S,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09M,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG09R,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08N,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08D,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08R,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08T,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08A,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08S,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08R,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08T,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08E,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08L,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08A,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08F,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08D,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08S,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08F,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08N,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08L,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08E,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG08M,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG08M,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJD008Z,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJF008Z,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJE008Z,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH090N4,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH090N2,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH090N5,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ090N2,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH090S5,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ090S4,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ090S2,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ090N5,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ090N4,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH090S2,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ090S5,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZH090S4,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF090S,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZGB092S4,no Transition Curb needed,,,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZGA092S4,no Transition Curb needed,,,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF090S,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF090N,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,ZF090S,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,JA6ZFN10N2,10L32,,64,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,JA6ZFN08N2,10L32,,64,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,JA6ZFN08N5,10L32,,64,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,JA6ZFN10N4,10L32,,64,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,JA6ZFN10N5,10L32,,64,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,JA6ZFN08N4,10L32,,64,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,RGECZR072,,,64,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,ZGA072S4,no Transition Curb needed,,,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXGA7,,,,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,J05ZFN10N4,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06L,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06S,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06R,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06S,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06D,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06T,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06F,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06T,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06N,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06L,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06R,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06E,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06M,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06A,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06A,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06F,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06E,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG06N,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06M,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG06D,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJD006Z,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJF006Z,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJE006Z,no Transition Curb needed,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,J05ZFN08N5,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,J05ZFN08N4,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,J05ZFN10N5,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,J05ZFN08N1,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,J05ZFN10N2,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,J05ZFN08N2,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,J05ZFN10N1,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,YCZ060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZD-05H,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,RGECZR060,,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZS-05N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZJ060N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZE060N,10L32,,63,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05F,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05N,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05M,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05L,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05E,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05S,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05T,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05R,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05T,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05D,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05L,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05F,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG05A,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05E,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05D,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05R,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05A,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05N,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05M,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG05S,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJE005Z,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJD005Z,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48TJF005Z,no Transition Curb needed,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,J04ZFN06N2,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,J04ZFN10N4,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,J04ZFN10N2,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,J04ZFN06N4,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,J04ZFN06N5,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,J04ZFN10N5,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,J04ZFN06N1,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,J04ZFN10N1,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,YCZ048,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZD-04H,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,RGECZR048,,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZE048N,10L32,,62,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZS-04N,10L32,,,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04N,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04T,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04S,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04A,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04D,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04M,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04F,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04E,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04L,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04T,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04R,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04F,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04L,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04M,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04D,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04A,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04E,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04N,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZXG04S,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZYG04R,no Transition Curb needed,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,J03ZFN04N2,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,J03ZFN04N4,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,J03ZFN04N5,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,J03ZFN08N5,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,J03ZFN08N2,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,J03ZFN08N4,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,J03ZFN04N1,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,J03ZFN08N1,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,YCZ036,,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZD-03H,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,ZE036N,10L32,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,RGECZR036,,,61,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,LGC048,31B66,,,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,48HCFA07,,,,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,RKKB-A150,,,,ZGD150S5,4
91b8f8a911bff655d08192b7e34f37d1,RRNL-B060,,,,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,RRNL-B048,,,,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,RRNL-B036,,,,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,THC063A,,,,ZCD060S,4
91b8f8a911bff655d08192b7e34f37d1,48TCED08A1A6,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCED08A1A5,,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCED09,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCED09A1A1,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCED09A1A5,,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCFA07,no Transition Curb needed,,,ZGD074S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCFA06,no Transition Curb needed,,,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDD12A1A6,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDD12A1A5,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDD12A1A1,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDD14,no Transition Curb needed,,68,ZGD150S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDD12,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDD08,no Transition Curb needed,,65,ZGD092S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCDD09,no Transition Curb needed,,66,ZGD102S5,4
91b8f8a911bff655d08192b7e34f37d1,WSC120E,,,,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,2PGE13E36,,,,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,2PGE13E60,,,,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,2PGE13E48,,,,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,582JT06,no Transition Curb needed,,,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,582JP06,no Transition Curb needed,,,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,582JJ06,no Transition Curb needed,,,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,582JE06,no Transition Curb needed,,,ZGD060S5,4
91b8f8a911bff655d08192b7e34f37d1,582JT05,no Transition Curb needed,,,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,582JJ05,no Transition Curb needed,,,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,582JE05,no Transition Curb needed,,,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,582JT04,no Transition Curb needed,,,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,582JP05,no Transition Curb needed,,,ZGD048S5,4
91b8f8a911bff655d08192b7e34f37d1,582JP04,no Transition Curb needed,,,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,582JJ04,no Transition Curb needed,,,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,582JE04,no Transition Curb needed,,,ZGD036S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCFD14,,,67,ZGD150S5,4
91b8f8a911bff655d08192b7e34f37d1,48TCFD12,no Transition Curb needed,,67,ZGD120S5,4
91b8f8a911bff655d08192b7e34f37d1,549BPX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,WCD120C400BA,,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50LJQ012,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50PQ012-5,,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50PQ012-1,,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50HCQA12,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50PQ012-6,,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50HJQ012,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50HCQD12,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50TJQ012,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50TFQ012,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548BBX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548BEX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548BPX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50QJ012,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50TCQD12,,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,50TCQA12,,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548BJX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548CPX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548CJX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548DPX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548CBX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548DJX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548DTX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548CEX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548FEX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548DEX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548CTX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548BTX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548JT12,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548JJ12,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548JP12,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548FJX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,549BEX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548FTX120,no Transition Curb needed,,74,ZHD120S5,4
91b8f8a911bff655d08192b7e34f37d1,548FPX120,no Transition Curb needed,,74,ZHD120S5,4
